Time Difference,user.screen_name
0 days 00:04:33.000000000,slone
0 days 00:04:35.000000000,FailinDemocracy
0 days 00:04:46.000000000,collins_trading
0 days 00:04:51.000000000,jenilynn1001
0 days 00:04:55.000000000,nostinknbadgers
0 days 00:04:59.000000000,andyvcoolio
0 days 00:05:02.000000000,ClintonCashJasp
0 days 00:05:03.000000000,ghostneverdie_
0 days 00:05:08.000000000,PearlBirdman
0 days 00:05:11.000000000,shatticus
0 days 00:05:22.000000000,h9304392
0 days 00:05:34.000000000,TinaShrtcke1010
0 days 00:05:38.000000000,Mrlnzb
0 days 00:05:38.000000000,jedtut
0 days 00:05:51.000000000,CherriPisoot
0 days 00:05:57.000000000,SurvivorMomOf4
0 days 00:06:01.000000000,samsjaw
0 days 00:06:01.000000000,PoliticsToday_
0 days 00:06:06.000000000,wcsd1976
0 days 00:06:12.000000000,Meganwils18
0 days 00:06:12.000000000,CducSJC
0 days 00:06:12.000000000,TonyGabriello
0 days 00:06:21.000000000,ChaoGuy2006
0 days 00:06:22.000000000,Ladymab305
0 days 00:06:25.000000000,ThePatriotFile
0 days 00:06:26.000000000,rotesbruin
0 days 00:06:35.000000000,1_socalgirl1
0 days 00:06:35.000000000,ChiefDiggity
0 days 00:06:46.000000000,snappy514
0 days 00:06:57.000000000,ukuhaleyyyy
0 days 00:07:01.000000000,hockeymom9598
0 days 00:07:04.000000000,LivingSanDiego
0 days 00:07:06.000000000,112RAS
0 days 00:07:14.000000000,mltucker2
0 days 00:07:22.000000000,TinaSch49321883
0 days 00:07:25.000000000,RPZak0
0 days 00:07:27.000000000,DeusExPurple
0 days 00:07:29.000000000,Levi_NorwalkMMA
0 days 00:07:44.000000000,davekerr09
0 days 00:07:59.000000000,thenorm
0 days 00:07:59.000000000,ManuuTarraf
0 days 00:08:02.000000000,Kathyco44813484
0 days 00:08:05.000000000,RatliffEllie
0 days 00:08:09.000000000,Kirk9098
0 days 00:08:15.000000000,Anshultalks
0 days 00:08:17.000000000,realKeruisi
0 days 00:08:18.000000000,DaveTheIndy
0 days 00:08:21.000000000,Freakonsight
0 days 00:08:35.000000000,putinsmomma
0 days 00:08:41.000000000,DzDownUnder
0 days 00:08:46.000000000,Zedd444Zedd
0 days 00:08:48.000000000,charjorgensen13
0 days 00:08:54.000000000,vinyldude82
0 days 00:08:56.000000000,realJPRankin
0 days 00:09:00.000000000,UnoSteveO
0 days 00:09:06.000000000,svetlyac
0 days 00:09:12.000000000,twizted_jeffrey
0 days 00:09:16.000000000,bryang_g
0 days 00:09:24.000000000,PaulcTynan
0 days 00:09:37.000000000,deplorablejdesq
0 days 00:09:38.000000000,1291Grutli
0 days 00:09:40.000000000,DCSevs
0 days 00:09:43.000000000,adagadadzis
0 days 00:09:49.000000000,inkbadgers
0 days 00:09:49.000000000,tommzombi
0 days 00:09:50.000000000,Lissa4trump
0 days 00:09:51.000000000,dstntp1lgr1m
0 days 00:09:51.000000000,phuck_you101
0 days 00:09:51.000000000,s_inttam
0 days 00:09:55.000000000,diane_notini
0 days 00:09:57.000000000,SDNorthShore2
0 days 00:10:03.000000000,NaBuenaNota
0 days 00:10:06.000000000,333pippi
0 days 00:10:07.000000000,northonsixty1
0 days 00:10:11.000000000,Indomiti
0 days 00:10:14.000000000,kmichelley42
0 days 00:10:27.000000000,ihearttrump1
0 days 00:10:28.000000000,SamTin211
0 days 00:10:28.000000000,Lory01685346
0 days 00:10:31.000000000,LIpatriot1
0 days 00:10:39.000000000,6bird4
0 days 00:10:39.000000000,walker7727
0 days 00:10:42.000000000,anuttar
0 days 00:10:46.000000000,CIABillWilson
0 days 00:10:51.000000000,nshugart74
0 days 00:10:54.000000000,FreeDavidKing
0 days 00:10:56.000000000,chiugo22
0 days 00:10:58.000000000,TheDestro123
0 days 00:11:03.000000000,_Durty_
0 days 00:11:06.000000000,GonzaloViktor
0 days 00:11:15.000000000,gotrump247
0 days 00:11:28.000000000,DeplorableJosh1
0 days 00:11:32.000000000,KathyDeGreef1
0 days 00:11:38.000000000,LizJim46
0 days 00:11:46.000000000,UniversityWatc1
0 days 00:11:50.000000000,AngelinaRuffolo
0 days 00:11:58.000000000,Angrymike281
0 days 00:12:00.000000000,bettina_forsman
0 days 00:12:00.000000000,VOTEferTRUMP
0 days 00:12:08.000000000,xdbz24
0 days 00:12:10.000000000,Conservative220
0 days 00:12:11.000000000,Randysm63411974
0 days 00:12:12.000000000,Jayelecctronica
0 days 00:12:14.000000000,IslandOfTruth
0 days 00:12:16.000000000,RealSonOfOryx
0 days 00:12:18.000000000,kyleeardolino39
0 days 00:12:20.000000000,nikkibaker007
0 days 00:12:22.000000000,docrose_rose
0 days 00:12:29.000000000,edbvhgksjkfmt
0 days 00:12:33.000000000,The_Wily_Lime
0 days 00:12:42.000000000,S10MD3141592ne
0 days 00:12:53.000000000,Luvantine
0 days 00:12:55.000000000,altrightmrpepe
0 days 00:12:58.000000000,damnitcole
0 days 00:13:02.000000000,motorhogman
0 days 00:13:08.000000000,Alien00X
0 days 00:13:09.000000000,DarcyMoriarity
0 days 00:13:15.000000000,Pioneer_1739
0 days 00:13:18.000000000,kiwiiboyhood
0 days 00:13:22.000000000,texcountry44
0 days 00:13:34.000000000,nanaluvsthree3
0 days 00:13:34.000000000,IamyHuckleberry
0 days 00:13:37.000000000,mkeeastsider
0 days 00:13:42.000000000,DayquonX
0 days 00:13:47.000000000,Rich_Rod420
0 days 00:14:11.000000000,TheSouthernLord
0 days 00:14:26.000000000,SandsGuy
0 days 00:14:30.000000000,FarmerEllis
0 days 00:14:33.000000000,ARCHISIDDHARTH
0 days 00:14:36.000000000,Icarus969
0 days 00:14:39.000000000,gonloren
0 days 00:14:50.000000000,bVandergraf
0 days 00:15:01.000000000,PussyfootP
0 days 00:15:14.000000000,nik5298
0 days 00:15:15.000000000,Bo1Dallas
0 days 00:15:16.000000000,Minniecheske
0 days 00:15:22.000000000,SamRomine3
0 days 00:15:22.000000000,RonnieWSC
0 days 00:15:26.000000000,almac8241951
0 days 00:15:31.000000000,libernty
0 days 00:15:37.000000000,devhayscpa
0 days 00:15:41.000000000,Grjotgard
0 days 00:15:46.000000000,Billsgrumpy
0 days 00:15:48.000000000,nitinkumarm
0 days 00:15:49.000000000,YurCher38
0 days 00:15:52.000000000,joshsanders71
0 days 00:15:56.000000000,veronicurss__1
0 days 00:16:05.000000000,Messsmer
0 days 00:16:06.000000000,WeTheVigilant
0 days 00:16:07.000000000,Loganlawrence9
0 days 00:16:07.000000000,JoyceJelinek
0 days 00:16:10.000000000,royb2428
0 days 00:16:13.000000000,RONINFIJI
0 days 00:16:13.000000000,Thank_Me_L8er
0 days 00:16:14.000000000,AwalAznable
0 days 00:16:14.000000000,Michelle3wits
0 days 00:16:28.000000000,rrtaylor52
0 days 00:16:33.000000000,DeeLouiseWhitn1
0 days 00:16:46.000000000,luuueeezz
0 days 00:16:47.000000000,los_b2
0 days 00:17:03.000000000,GCMerelbeke
0 days 00:17:09.000000000,toddwhaines
0 days 00:17:11.000000000,unltedLowest
0 days 00:17:11.000000000,TruckerBobS
0 days 00:17:18.000000000,puggywuggy2015
0 days 00:17:35.000000000,carmela_largo
0 days 00:17:37.000000000,gauravgamer
0 days 00:17:46.000000000,kellen03__
0 days 00:17:47.000000000,JustWailmer
0 days 00:17:52.000000000,John_Doe_V
0 days 00:17:57.000000000,Johnsimone15
0 days 00:17:59.000000000,Mchildress24
0 days 00:18:00.000000000,Eta1513
0 days 00:18:10.000000000,JakeHuangActlon
0 days 00:18:11.000000000,DeanSoFar
0 days 00:18:16.000000000,Fikile_S_Kaoyao
0 days 00:18:17.000000000,hillsy1143
0 days 00:18:18.000000000,occidental14
0 days 00:18:22.000000000,jason_bhardwaj
0 days 00:18:29.000000000,Hawk_Eye_79
0 days 00:18:33.000000000,Murptnomad
0 days 00:18:39.000000000,DBravaco
0 days 00:18:46.000000000,TEXASDENNY
0 days 00:18:57.000000000,Youkhanis01
0 days 00:18:57.000000000,trout_jill
0 days 00:19:17.000000000,TrumpSpeaks4US
0 days 00:19:19.000000000,genevac5
0 days 00:19:24.000000000,kle410
0 days 00:19:24.000000000,DiAnnHand1
0 days 00:19:27.000000000,wilmerots
0 days 00:19:27.000000000,HootenNick
0 days 00:19:24.000000000,kle410
0 days 00:19:37.000000000,TessyMeena
0 days 00:19:50.000000000,BillboTex
0 days 00:19:55.000000000,LeroyJohansson
0 days 00:19:57.000000000,joette_hayward
0 days 00:19:58.000000000,erreebus
0 days 00:19:59.000000000,peters999999
0 days 00:20:04.000000000,Free_Pepe_2016
0 days 00:20:13.000000000,LEFTH00K
0 days 00:20:17.000000000,t_f_o_s_t
0 days 00:20:21.000000000,KittyKittyKimmy
0 days 00:20:27.000000000,BLINGTODAY362
0 days 00:20:30.000000000,allnighttom
0 days 00:20:38.000000000,tteneralli
0 days 00:20:42.000000000,Matthew_1834
0 days 00:20:46.000000000,linkehenkie
0 days 00:20:55.000000000,BIGSHOW401
0 days 00:21:03.000000000,MOMS4TRUMP
0 days 00:21:03.000000000,BornPatriotUSA
0 days 00:21:05.000000000,deploraBill
0 days 00:21:05.000000000,BonVaka
0 days 00:21:13.000000000,OneCityInEu
0 days 00:21:23.000000000,TylerDerner
0 days 00:21:24.000000000,PregnantSlore
0 days 00:21:25.000000000,douds86
0 days 00:21:41.000000000,harpus88
0 days 00:21:47.000000000,RandleMe
0 days 00:21:54.000000000,203Haze
0 days 00:21:56.000000000,NinaNina010109
0 days 00:21:59.000000000,BethComans
0 days 00:22:08.000000000,mactaylor300
0 days 00:22:15.000000000,InThe7thDay
0 days 00:22:17.000000000,CantStopTheDon
0 days 00:22:23.000000000,Biglymontana
0 days 00:22:32.000000000,pigeonsaint
0 days 00:22:34.000000000,RaychelABarry
0 days 00:22:39.000000000,dojiedojie
0 days 00:22:42.000000000,AllieMaee21
0 days 00:22:57.000000000,SandroMacul
0 days 00:23:03.000000000,smashleyiebo
0 days 00:23:07.000000000,JoleneKazmierc1
0 days 00:23:12.000000000,Notmanipulated7
0 days 00:23:12.000000000,mrswendylong
0 days 00:23:23.000000000,reneenilseb
0 days 00:23:57.000000000,susanm8631
0 days 00:24:00.000000000,baumsche
0 days 00:24:01.000000000,TomSeward84
0 days 00:24:07.000000000,Ceraphh
0 days 00:24:08.000000000,radbiird
0 days 00:24:10.000000000,uluvsaz
0 days 00:24:26.000000000,Vikingblood
0 days 00:24:29.000000000,MingusDingus
0 days 00:24:34.000000000,pichrtkr
0 days 00:24:47.000000000,riversharkart
0 days 00:24:47.000000000,Hakymyy
0 days 00:24:47.000000000,tom_trupiano
0 days 00:25:02.000000000,michaelstarseed
0 days 00:25:10.000000000,EllsDiana
0 days 00:25:15.000000000,david_guimond
0 days 00:25:16.000000000,PiNuFall11
0 days 00:25:20.000000000,Aca_No_Es
0 days 00:25:22.000000000,No_2_PC
0 days 00:25:29.000000000,solopony7
0 days 00:25:31.000000000,TaraLawlor2
0 days 00:25:47.000000000,forreal78
0 days 00:25:48.000000000,EmmaDuval15
0 days 00:25:52.000000000,mariela10898025
0 days 00:25:55.000000000,RomainEvelyn
0 days 00:25:58.000000000,veroplan1
0 days 00:26:01.000000000,TheFreezer6
0 days 00:26:01.000000000,cbud_
0 days 00:26:31.000000000,mini_wiki
0 days 00:26:33.000000000,CriscioneLauri
0 days 00:26:42.000000000,1432721
0 days 00:26:45.000000000,sckintoki
0 days 00:27:03.000000000,jld423
0 days 00:27:16.000000000,Xatos1337
0 days 00:27:23.000000000,jude888rl
0 days 00:27:30.000000000,9Zepoun
0 days 00:27:32.000000000,haller1_brenda
0 days 00:27:40.000000000,kwaizume81
0 days 00:27:46.000000000,SCs_HotMess
0 days 00:27:57.000000000,WilliamMathis9
0 days 00:28:05.000000000,reginat_
0 days 00:28:14.000000000,beefman46
0 days 00:28:20.000000000,alexbeckett141
0 days 00:28:32.000000000,CasideeFisher
0 days 00:28:37.000000000,France_Eternel
0 days 00:28:45.000000000,brewitgirl
0 days 00:28:52.000000000,32_jokerZ
0 days 00:29:04.000000000,20_insight
0 days 00:29:05.000000000,nnafive
0 days 00:29:13.000000000,21_soft_
0 days 00:29:16.000000000,rivera_evetta
0 days 00:29:38.000000000,donah1121
0 days 00:29:54.000000000,Brexitnutter
0 days 00:29:55.000000000,TheTascon
0 days 00:29:59.000000000,jrallan4
0 days 00:30:13.000000000,schavittickim
0 days 00:30:14.000000000,LisaShi17185385
0 days 00:30:17.000000000,realtor_henault
0 days 00:30:20.000000000,quist_valerie
0 days 00:30:33.000000000,HappyDeplorable
0 days 00:31:12.000000000,KateBDM
0 days 00:31:48.000000000,Italian_Trend
0 days 00:31:56.000000000,Moanamcara0131
0 days 00:32:02.000000000,mmburke54
0 days 00:32:14.000000000,alan_NornIron
0 days 00:32:30.000000000,mdsaint62
0 days 00:32:48.000000000,runngcr8z
0 days 00:32:59.000000000,callmecupcake84
0 days 00:33:43.000000000,Kweznuz
0 days 00:33:52.000000000,g8rpro
0 days 00:34:14.000000000,voooodooopriest
0 days 00:34:14.000000000,cci317
0 days 00:34:20.000000000,NancyB0726
0 days 00:34:32.000000000,b34d34
0 days 00:34:48.000000000,SREinFLA1
0 days 00:34:58.000000000,CCCEconomics
0 days 00:35:00.000000000,garyln7
0 days 00:35:01.000000000,sandyshoresoffl
0 days 00:35:48.000000000,Dannyj1230
0 days 00:35:59.000000000,maujaime1976
0 days 00:36:08.000000000,29_play
0 days 00:36:19.000000000,30Megaman
0 days 00:36:31.000000000,31ColdSoul
0 days 00:36:33.000000000,33_snap_
0 days 00:36:35.000000000,Madeinfrance34
0 days 00:36:38.000000000,35_stress
0 days 00:36:39.000000000,36_down
0 days 00:36:48.000000000,dj_hennessey
0 days 00:36:55.000000000,purplemarshcat
0 days 00:37:21.000000000,davidtkelly01
0 days 00:37:47.000000000,GinaForTrump
0 days 00:37:49.000000000,BiblicalContent
0 days 00:37:53.000000000,IremTuncel
0 days 00:38:06.000000000,VulturePG
0 days 00:38:22.000000000,KatVonAwesome
0 days 00:38:52.000000000,19MANOFSTEEL78
0 days 00:38:55.000000000,irshroz
0 days 00:39:17.000000000,runningforpizza
0 days 00:39:20.000000000,GarryDNye
0 days 00:39:46.000000000,Bikezilla1
0 days 00:40:00.000000000,seanburk1
0 days 00:40:09.000000000,American_Girl_9
0 days 00:40:39.000000000,RealJeffKelley
0 days 00:40:58.000000000,PolskiLwow
0 days 00:41:00.000000000,SanpakuChi
0 days 00:41:13.000000000,Mitsuko77610758
0 days 00:41:15.000000000,bwtthead
0 days 00:41:15.000000000,7Coralyne
0 days 00:41:18.000000000,8Kardon
0 days 00:41:20.000000000,FalloutBunker
0 days 00:41:21.000000000,poochie0428
0 days 00:42:03.000000000,Diamondust80
0 days 00:42:37.000000000,FinchieBird89
0 days 00:42:52.000000000,NotWithH
0 days 00:43:10.000000000,atulism
0 days 00:43:23.000000000,JPrusasky
0 days 00:43:35.000000000,sunnyallamerica
0 days 00:43:35.000000000,JodiandJonny
0 days 00:43:48.000000000,Tee_Posts
0 days 00:43:50.000000000,ashleyxospencer
0 days 00:43:56.000000000,johnp0desta
0 days 00:43:56.000000000,nuckledragger
0 days 00:44:07.000000000,RxheemTheDream
0 days 00:44:09.000000000,lilmonkeeee
0 days 00:44:13.000000000,RevalationSaint
0 days 00:44:35.000000000,baseballusna
0 days 00:44:38.000000000,PopNorwood
0 days 00:44:40.000000000,ibnunoraini
0 days 00:44:58.000000000,sdkfz171
0 days 00:45:01.000000000,mririshjew
0 days 00:45:03.000000000,WD_Lady
0 days 00:45:27.000000000,rukiddingme35
0 days 00:45:31.000000000,darlenewise39
0 days 00:45:37.000000000,hutch316
0 days 00:46:05.000000000,nobelpatriot
0 days 00:46:18.000000000,Sansla0
0 days 00:46:21.000000000,DakeJale
0 days 00:47:08.000000000,awoll2016
0 days 00:47:36.000000000,10Zepoun
0 days 00:47:37.000000000,Jean_M_Soranno
0 days 00:47:54.000000000,13_there
0 days 00:47:56.000000000,12Zepoun
0 days 00:48:03.000000000,_wkearn
0 days 00:48:10.000000000,11Potos
0 days 00:48:12.000000000,14Frizi
0 days 00:48:26.000000000,TechnologieA
0 days 00:48:28.000000000,cobycoby
0 days 00:48:28.000000000,16TheoLife
0 days 00:48:37.000000000,amymurdock
0 days 00:48:42.000000000,17WTF1
0 days 00:48:44.000000000,17lasamba1
0 days 00:48:52.000000000,Latent_Fury
0 days 00:49:01.000000000,19_tuit
0 days 00:49:30.000000000,AllForChange16
0 days 00:49:48.000000000,MAGAEveryDay
0 days 00:49:51.000000000,CSlone1329
0 days 00:50:01.000000000,wtmckay
0 days 00:50:02.000000000,heidi_fell
0 days 00:50:41.000000000,Deplorable_X
0 days 00:51:17.000000000,RichardBay8
0 days 00:51:46.000000000,TyMikulec
0 days 00:52:01.000000000,cosmiksoup1
0 days 00:52:05.000000000,MacUidhir4162
0 days 00:52:09.000000000,lightningDusten
0 days 00:52:13.000000000,spacecadetniko
0 days 00:52:19.000000000,Erosunique
0 days 00:52:23.000000000,NYorker79
0 days 00:52:43.000000000,ThurwangerJason
0 days 00:52:47.000000000,David4Irons
0 days 00:52:49.000000000,duchess1201
0 days 00:52:54.000000000,Phillykid155
0 days 00:53:14.000000000,ChuckCollier76
0 days 00:53:24.000000000,ThejusB
0 days 00:53:30.000000000,alsharkk
0 days 00:54:01.000000000,GinoA797
0 days 00:54:01.000000000,angelinthepine
0 days 00:54:02.000000000,Ladydiann2
0 days 00:54:35.000000000,macvolley1
0 days 00:54:40.000000000,rodger_sutton
0 days 00:54:52.000000000,vonRomberg
0 days 00:55:05.000000000,VhsellsTori
0 days 00:55:08.000000000,batlander1
0 days 00:55:11.000000000,DirgeKnight
0 days 00:55:26.000000000,Oliver_Zhang_
0 days 00:55:35.000000000,americanradical
0 days 00:55:38.000000000,GOPChild
0 days 00:56:18.000000000,NovaCrewZombie
0 days 00:56:24.000000000,_Gefjon_
0 days 00:56:36.000000000,WTFHorizon
0 days 00:56:42.000000000,foto2021
0 days 00:56:46.000000000,arimoh419
0 days 00:56:49.000000000,24SPRITZ
0 days 00:56:49.000000000,udasalt
0 days 00:56:51.000000000,TorsenJ
0 days 00:56:53.000000000,3cb9882c032b43e
0 days 00:57:00.000000000,emylou_81
0 days 00:57:00.000000000,johnJG421
0 days 00:57:01.000000000,Aelurioturambar
0 days 00:57:14.000000000,StromTonya
0 days 00:57:20.000000000,skeeteronmy
0 days 00:57:29.000000000,Juicifer666
0 days 00:57:37.000000000,JohnHKelly3
0 days 00:57:41.000000000,lea_patriote
0 days 00:57:56.000000000,LauraLanardi
0 days 00:58:08.000000000,Hany_SkyWalker
0 days 00:58:18.000000000,romanichel35
0 days 00:58:45.000000000,JulieYankee
0 days 00:58:55.000000000,Michael67166063
0 days 00:59:11.000000000,trookvlt
0 days 00:59:20.000000000,Sawyer__85
0 days 00:59:20.000000000,Knigge
0 days 00:59:30.000000000,janibomd3
0 days 00:59:34.000000000,HoesLoveStefan
0 days 00:59:44.000000000,Vardtash
0 days 00:59:51.000000000,ItsRickOhio
0 days 00:59:58.000000000,GoYankees4
0 days 01:00:13.000000000,LauraSm46106143
0 days 01:00:35.000000000,OMFDitsJonDodd
0 days 01:00:36.000000000,HangEmHigh69
0 days 01:00:43.000000000,emmutolo
0 days 01:00:55.000000000,NotJustin618
0 days 01:01:04.000000000,3Panda3
0 days 01:01:33.000000000,Hillarysearpie1
0 days 01:01:47.000000000,purple_lizzard
0 days 01:03:03.000000000,Alison_mayhem37
0 days 01:03:03.000000000,kelly_cjokelly1
0 days 01:03:28.000000000,MaryMas02838779
0 days 01:03:28.000000000,AnnaHern77
0 days 01:03:35.000000000,Kalsaign
0 days 01:03:41.000000000,DavidHudson04
0 days 01:04:11.000000000,TruthAndTime4
0 days 01:04:12.000000000,beaudaniel
0 days 01:04:33.000000000,marydemedeiros
0 days 01:04:47.000000000,Kacy1000
0 days 01:05:07.000000000,BoJ415
0 days 01:05:16.000000000,BadBoy__Gilinsk
0 days 01:05:20.000000000,savannahrose96
0 days 01:05:22.000000000,Harry261103951
0 days 01:05:28.000000000,dreamxfloater
0 days 01:05:33.000000000,iKaitg16
0 days 01:06:12.000000000,Ajit_Doval
0 days 01:06:20.000000000,Denise48027750
0 days 01:06:36.000000000,Liz22561
0 days 01:06:41.000000000,MtnMan5555
0 days 01:06:43.000000000,Everdine12
0 days 01:07:11.000000000,docmurdock
0 days 01:07:21.000000000,edrilmao
0 days 01:07:23.000000000,Teritee66
0 days 01:07:24.000000000,FredericCasadei
0 days 01:07:36.000000000,rex_ckiis
0 days 01:07:37.000000000,Cduncan26
0 days 01:07:46.000000000,ironwork118
0 days 01:07:50.000000000,francisdominicu
0 days 01:08:02.000000000,spiritsdoc
0 days 01:08:12.000000000,HmrncnrnHolli
0 days 01:08:15.000000000,zzCHERYLzz
0 days 01:08:23.000000000,awakenewsfeed
0 days 01:08:31.000000000,AParadigms
0 days 01:08:58.000000000,AndrewsAMC
0 days 01:09:14.000000000,momsizer3
0 days 01:09:29.000000000,taliaghoul74
0 days 01:09:32.000000000,sammarazzi
0 days 01:09:45.000000000,itallia1171
0 days 01:09:52.000000000,Crysnoch
0 days 01:09:54.000000000,CjdrJerry
0 days 01:10:00.000000000,MegFord7
0 days 01:10:07.000000000,manos_greg
0 days 01:10:32.000000000,tnewton22
0 days 01:10:34.000000000,Hannaharobbins
0 days 01:10:34.000000000,catal13
0 days 01:10:49.000000000,LostHumphrey
0 days 01:10:50.000000000,wkirby12
0 days 01:11:44.000000000,coleman_amason
0 days 01:11:48.000000000,wbm888365
0 days 01:12:03.000000000,JimDesert1
0 days 01:12:04.000000000,Bocephus_OH
0 days 01:12:12.000000000,sakindevam
0 days 01:12:17.000000000,Gomeznsude
0 days 01:12:25.000000000,WhirlyBird053
0 days 01:12:37.000000000,LiberalsLose
0 days 01:12:43.000000000,kimbeauslice12
0 days 01:13:01.000000000,miri5310
0 days 01:13:16.000000000,Isaak216N
0 days 01:13:37.000000000,POff101
0 days 01:13:48.000000000,GlendaHodges11
0 days 01:14:07.000000000,PsychDoc99
0 days 01:14:16.000000000,rrgelm
0 days 01:14:23.000000000,SaS2AFoundation
0 days 01:14:25.000000000,austrumpfan
0 days 01:14:45.000000000,optasia555
0 days 01:14:52.000000000,B1G_Dee
0 days 01:15:04.000000000,AnnaDink8
0 days 01:15:06.000000000,AhavatYisraeI
0 days 01:15:08.000000000,Heinrich_Krug
0 days 01:15:22.000000000,MMA_Beth
0 days 01:15:27.000000000,AriTimensky
0 days 01:15:45.000000000,givethatsucc
0 days 01:15:49.000000000,HulaZen
0 days 01:16:10.000000000,DataBoots
0 days 01:16:13.000000000,Ferreke71
0 days 01:16:31.000000000,johnnypepe2
0 days 01:16:32.000000000,jageradeheraus
0 days 01:16:34.000000000,WowIHateIdiots
0 days 01:16:36.000000000,Mazzillest
0 days 01:16:52.000000000,davisiain0
0 days 01:16:58.000000000,pilyralee14
0 days 01:17:00.000000000,Jamesmi86669363
0 days 01:17:34.000000000,sarahsteich
0 days 01:17:45.000000000,MicheleATittler
0 days 01:17:46.000000000,Byrn67
0 days 01:18:01.000000000,crab_aesthetics
0 days 01:18:08.000000000,Srshay33
0 days 01:18:24.000000000,johnhenrey4
0 days 01:18:24.000000000,EthanolAddicted
0 days 01:18:24.000000000,EthanolAddicted
0 days 01:18:33.000000000,IamChrisAaron
0 days 01:18:49.000000000,EvilJuiceyOne
0 days 01:18:49.000000000,steppo_hi5
0 days 01:18:57.000000000,Lying2yourselfe
0 days 01:19:26.000000000,hbartlettt7
0 days 01:19:33.000000000,MarkMcAmerica2
0 days 01:19:52.000000000,jessica_teti
0 days 01:20:04.000000000,Beautiful__Briy
0 days 01:20:15.000000000,Dcsmiley6
0 days 01:20:25.000000000,rbyrnes10
0 days 01:20:35.000000000,OptionoutAndrew
0 days 01:20:42.000000000,riversstreetx
0 days 01:20:52.000000000,WestonWar
0 days 01:21:46.000000000,censorednewsnow
0 days 01:22:09.000000000,james_creelman_
0 days 01:22:16.000000000,TECTO12
0 days 01:22:19.000000000,eddiefitz51
0 days 01:22:33.000000000,GodsChild0218
0 days 01:22:35.000000000,Lukefreemannn
0 days 01:22:56.000000000,ceshelborne
0 days 01:22:56.000000000,BoDonovanLondon
0 days 01:23:11.000000000,PharaohTweetus
0 days 01:23:39.000000000,richirich1963
